2021-09-01T21:09:04.275;2021-09-01T21:09:33.347;759233224;8382
2021-09-01T21:09:33.348;2021-09-01T21:10:14.073;954488082;8382
2021-09-01T21:10:14.074;2021-09-01T21:10:17.454;919096629;8382
2021-09-01T21:10:17.455;2021-09-01T21:12:15.732;417507641;8382
2021-09-01T21:12:15.733;2021-09-01T21:12:18.554;951194512;8382
2021-09-01T21:12:18.555;2021-09-01T21:12:55.541;417507641;8382
2021-09-01T21:12:55.542;2021-09-01T21:12:58.181;951194512;8382
2021-09-01T21:12:58.182;2021-09-01T21:13:06.533;449336931;8382
2021-09-01T21:13:06.534;2021-09-01T21:13:10.521;951194512;8382
2021-09-01T21:13:10.522;2021-09-01T21:13:35.527;449336931;8382
2021-09-01T21:13:35.528;2021-09-01T21:23:59.729;759233224;8382
2021-09-01T21:23:59.730;2021-09-01T21:24:30.598;919096629;8382
2021-09-01T21:24:30.599;2021-09-01T21:26:11.148;417507641;8382
2021-09-01T21:26:11.149;2021-09-01T21:27:52.135;919096629;8382
2021-09-01T21:27:52.136;2021-09-01T21:28:07.148;417507641;8382
2021-09-01T21:28:07.149;2021-09-01T21:28:59.765;919096629;8382
2021-09-01T21:28:59.766;2021-09-01T21:29:07.742;802445233;8382
2021-09-01T21:29:07.743;2021-09-01T21:30:08.521;417507641;8382
2021-09-01T21:30:08.522;2021-09-01T21:30:23.146;919096629;8382
2021-09-01T21:30:23.147;2021-09-01T21:30:27.167;417507641;8382
2021-09-01T21:30:27.168;2021-09-01T21:30:32.006;919096629;8382
2021-09-01T21:30:32.007;2021-09-01T21:30:36.166;417507641;8382
2021-09-01T21:30:36.167;2021-09-01T21:30:38.522;919096629;8382
2021-09-01T21:30:38.523;2021-09-01T21:30:43.604;417507641;8382
2021-09-01T21:30:43.605;2021-09-01T21:30:45.523;919096629;8382
2021-09-01T21:30:45.524;2021-09-01T21:31:16.636;417507641;8382
2021-09-01T21:31:16.637;2021-09-01T21:32:07.627;919096629;8382
2021-09-01T21:32:07.628;2021-09-01T21:32:35.644;417507641;8382
2021-09-01T21:32:35.645;2021-09-01T21:32:59.635;919096629;8382
2021-09-01T21:32:59.636;2021-09-01T21:33:30.738;417507641;8382
2021-09-01T21:33:30.739;2021-09-01T21:34:10.646;919096629;8382
2021-09-01T21:34:10.647;2021-09-01T21:34:52.794;417507641;8382
2021-09-01T21:34:52.795;2021-09-01T21:34:54.789;951194512;8382
2021-09-01T21:34:54.790;2021-09-01T21:35:06.076;449336931;8382
2021-09-01T21:35:06.077;2021-09-01T21:35:23.769;951194512;8382
2021-09-01T21:35:23.770;2021-09-01T21:35:27.802;417507641;8382
2021-09-01T21:35:27.803;2021-09-01T21:35:49.766;919096629;8382
2021-09-01T21:35:49.767;2021-09-01T21:36:51.886;951194512;8382
2021-09-01T21:36:51.887;2021-09-01T21:36:55.895;919096629;8382
2021-09-01T21:36:55.896;2021-09-01T21:38:14.893;417507641;8382
2021-09-01T21:38:14.894;2021-09-01T21:38:51.806;919096629;8382
2021-09-01T21:38:51.807;2021-09-01T21:54:45.684;417507641;8382
2021-09-01T21:54:45.685;2021-09-01T21:57:34.676;919096629;8382
2021-09-01T21:57:34.677;2021-09-01T21:57:39.464;759233224;8382
2021-09-01T21:57:39.465;2021-09-01T21:57:52.444;919096629;8382
2021-09-01T21:57:52.445;2021-09-01T21:57:56.428;759233224;8382
2021-09-01T21:57:56.429;2021-09-01T21:58:13.068;859366599;8382
2021-09-01T21:58:13.069;2021-09-01T21:59:56.096;759233224;8382
2021-09-01T21:59:56.097;2021-09-01T22:00:09.091;919096629;8382
2021-09-01T22:00:09.092;2021-09-01T22:00:11.093;349153711;8382
2021-09-01T22:00:11.094;2021-09-01T22:00:12.103;802445233;8382
2021-09-01T22:00:12.104;2021-09-01T22:00:18.083;951194512;8382
2021-09-01T22:00:18.084;2021-09-01T22:01:18.914;802445233;8382
2021-09-01T22:01:18.915;2021-09-01T22:01:21.974;951194512;8382
2021-09-01T22:01:21.975;2021-09-01T22:02:23.025;802445233;8382
2021-09-01T22:02:23.026;2021-09-01T22:02:24.262;951194512;8382
2021-09-01T22:02:24.263;2021-09-01T22:02:26.123;802445233;8382
2021-09-01T22:02:26.124;2021-09-01T22:04:14.027;954488082;8382
2021-09-01T22:04:14.028;2021-09-01T22:08:50.308;802445233;8382
2021-09-01T22:08:50.309;2021-09-01T22:09:14.568;954488082;8382
2021-09-01T22:09:14.569;2021-09-01T22:09:37.931;919096629;8382
2021-09-01T22:09:37.932;2021-09-01T22:09:50.502;417507641;8382
2021-09-01T22:09:50.503;2021-09-01T22:09:56.945;919096629;8382
2021-09-01T22:09:56.946;2021-09-01T22:10:06.468;417507641;8382
2021-09-01T22:10:06.469;2021-09-01T22:10:08.539;951194512;8382
2021-09-01T22:10:08.540;2021-09-01T22:10:12.492;954488082;8382
2021-09-01T22:10:12.493;2021-09-01T22:10:40.634;802445233;8382
2021-09-01T22:10:40.635;2021-09-01T22:10:42.555;954488082;8382
2021-09-01T22:10:42.556;2021-09-01T22:11:00.052;802445233;8382
2021-09-01T22:11:00.053;2021-09-01T22:11:01.651;954488082;8382
2021-09-01T22:11:01.652;2021-09-01T22:12:02.489;802445233;8382
2021-09-01T22:12:02.490;2021-09-01T22:12:23.663;951194512;8382
2021-09-01T22:12:23.664;2021-09-01T22:12:25.561;802445233;8382
2021-09-01T22:12:25.562;2021-09-01T22:13:02.788;954488082;8382
2021-09-01T22:13:02.789;2021-09-01T22:16:48.966;802445233;8382
2021-09-01T22:16:48.967;2021-09-01T22:16:50.963;951194512;8382
2021-09-01T22:16:50.964;2021-09-01T22:17:04.993;802445233;8382
2021-09-01T22:17:04.994;2021-09-01T22:17:17.978;954488082;8382
2021-09-01T22:17:17.979;2021-09-01T22:17:34.965;802445233;8382
2021-09-01T22:17:34.966;2021-09-01T22:17:44.876;951194512;8382
2021-09-01T22:17:44.877;2021-09-01T22:18:04.009;919096629;8382
2021-09-01T22:18:04.010;2021-09-01T22:18:41.857;954488082;8382
2021-09-01T22:18:41.858;2021-09-01T22:19:48.759;759233224;8382
2021-09-01T22:19:48.760;2021-09-01T22:19:50.046;859366599;8382
2021-09-01T22:19:50.047;2021-09-01T22:19:52.138;954488082;8382
2021-09-01T22:19:52.139;2021-09-01T22:19:53.139;349153711;8382
2021-09-01T22:19:53.140;2021-09-01T22:19:56.552;954488082;8382
2021-09-01T22:19:56.553;2021-09-01T22:20:38.974;919096629;8382
2021-09-01T22:20:38.975;2021-09-01T22:20:48.975;951194512;8382
2021-09-01T22:20:48.976;2021-09-01T22:20:59.085;129143027;8382
2021-09-01T22:20:59.086;2021-09-01T22:38:32.037;759233224;8382
2021-09-01T22:38:32.038;2021-09-01T22:38:35.974;129143027;8382
2021-09-01T22:38:35.975;2021-09-01T22:39:33.038;954488082;8382
2021-09-01T22:39:33.039;2021-09-01T22:39:35.017;262354776;8382
2021-09-01T22:39:35.018;2021-09-01T22:39:38.045;859366599;8382
2021-09-01T22:39:38.046;2021-09-01T22:39:43.035;262354776;8382
2021-09-01T22:39:43.036;2021-09-01T22:39:46.003;859366599;8382
2021-09-01T22:39:46.004;2021-09-01T22:45:09.025;759233224;8382
2021-09-01T22:45:09.026;2021-09-01T22:45:45.069;859366599;8382
2021-09-01T22:45:45.070;2021-09-01T22:55:47.275;759233224;8382
2021-09-01T22:55:47.276;2021-09-01T22:55:56.605;954488082;8382
2021-09-01T22:55:56.606;2021-09-01T22:55:57.622;951194512;8382
2021-09-01T22:55:57.623;2021-09-01T22:56:11.967;919096629;8382
2021-09-01T22:56:11.968;2021-09-01T22:56:13.654;951194512;8382
2021-09-01T22:56:13.655;2021-09-01T22:57:36.614;417507641;8382
2021-09-01T22:57:36.615;2021-09-01T22:57:39.515;449336931;8382
2021-09-01T22:57:39.516;2021-09-01T22:57:40.742;951194512;8382
2021-09-01T22:57:40.743;2021-09-01T22:58:23.983;954488082;8382
2021-09-01T22:58:23.984;2021-09-01T22:58:25.955;129143027;8382
2021-09-01T22:58:25.956;2021-09-01T22:59:42.011;759233224;8382
2021-09-01T22:59:42.012;2021-09-01T23:00:25.747;954488082;8382
2021-09-01T23:00:25.748;2021-09-01T23:00:29.921;951194512;8382
2021-09-01T23:00:29.922;2021-09-01T23:06:04.469;417507641;8382
2021-09-01T23:06:04.470;2021-09-01T23:06:17.291;919096629;8382
2021-09-01T23:06:17.292;2021-09-01T23:06:24.284;859366599;8382
2021-09-01T23:06:24.285;2021-09-01T23:06:35.291;919096629;8382
2021-09-01T23:06:35.292;2021-09-01T23:06:40.285;759233224;8382
2021-09-01T23:06:40.286;2021-09-01T23:06:45.265;919096629;8382
2021-09-01T23:06:45.266;2021-09-01T23:07:05.033;759233224;8382
2021-09-01T23:07:05.034;2021-09-01T23:07:06.514;859366599;8382
2021-09-01T23:07:06.515;2021-09-01T23:07:16.501;954488082;8382
2021-09-01T23:07:16.502;2021-09-01T23:07:17.517;349153711;8382
2021-09-01T23:07:17.518;2021-09-01T23:07:23.538;954488082;8382
2021-09-01T23:07:23.539;2021-09-01T23:07:25.526;759233224;8382
2021-09-01T23:07:25.527;2021-09-01T23:07:27.296;349153711;8382
2021-09-01T23:07:27.297;2021-09-01T23:08:12.278;954488082;8382
2021-09-01T23:08:12.279;2021-09-01T23:11:21.646;759233224;8382
2021-09-01T23:11:21.647;2021-09-01T23:12:30.655;954488082;8382
2021-09-01T23:12:30.656;2021-09-01T23:13:13.028;951194512;8382
2021-09-01T23:13:13.029;2021-09-01T23:14:46.673;449336931;8382
2021-09-01T23:14:46.674;2021-09-01T23:14:51.822;951194512;8382
2021-09-01T23:14:51.823;2021-09-01T23:15:14.913;449336931;8382
2021-09-01T23:15:14.914;2021-09-01T23:15:45.893;951194512;8382
2021-09-01T23:15:45.894;2021-09-01T23:16:30.361;919096629;8382
2021-09-01T23:16:30.362;2021-09-01T23:17:07.893;759233224;8382
2021-09-01T23:17:07.894;2021-09-01T23:17:08.914;349153711;8382
2021-09-01T23:17:08.915;2021-09-01T23:17:55.033;954488082;8382
2021-09-01T23:17:55.034;2021-09-01T23:19:19.074;951194512;8382
2021-09-01T23:19:19.075;2021-09-01T23:19:40.113;449336931;8382
2021-09-01T23:19:40.114;2021-09-01T23:19:42.138;951194512;8382
2021-09-01T23:19:42.139;2021-09-01T23:19:48.114;954488082;8382
2021-09-01T23:19:48.115;2021-09-01T23:19:49.149;349153711;8382
2021-09-01T23:19:49.150;2021-09-01T23:19:50.974;954488082;8382
2021-09-01T23:19:50.975;2021-09-01T23:19:51.098;349153711;8382
2021-09-01T23:19:51.099;2021-09-01T23:19:53.017;954488082;8382
2021-09-01T23:19:53.018;2021-09-01T23:19:57.013;349153711;8382
2021-09-01T23:19:57.014;2021-09-01T23:20:01.146;954488082;8382
2021-09-01T23:20:01.147;2021-09-01T23:20:02.979;797407997;8382
2021-09-01T23:20:02.980;2021-09-01T23:23:13.357;759233224;8382
2021-09-01T23:23:13.358;2021-09-01T23:23:15.133;349153711;8382
2021-09-01T23:23:15.134;2021-09-01T23:23:18.985;954488082;8382
2021-09-01T23:23:18.986;2021-09-01T23:23:36.145;759233224;8382
2021-09-01T23:23:36.146;2021-09-01T23:23:52.146;954488082;8382
2021-09-01T23:23:52.147;2021-09-01T23:23:56.141;951194512;8382
2021-09-01T23:23:56.142;2021-09-01T23:24:17.133;449336931;8382
2021-09-01T23:24:17.134;2021-09-01T23:24:18.401;951194512;8382
2021-09-01T23:24:18.402;2021-09-01T23:24:58.426;449336931;8382
2021-09-01T23:24:58.427;2021-09-01T23:25:11.431;951194512;8382
2021-09-01T23:25:11.432;2021-09-01T23:26:05.423;449336931;8382
2021-09-01T23:26:05.424;2021-09-01T23:26:46.414;417507641;8382
2021-09-01T23:26:46.415;2021-09-01T23:27:45.406;449336931;8382
2021-09-01T23:27:45.407;2021-09-01T23:28:45.624;954488082;8382
2021-09-01T23:28:45.625;2021-09-01T23:28:47.486;951194512;8382
2021-09-01T23:28:47.487;2021-09-01T23:29:32.493;449336931;8382
2021-09-01T23:29:32.494;2021-09-01T23:29:34.666;951194512;8382
2021-09-01T23:29:34.667;2021-09-01T23:29:42.661;449336931;8382
2021-09-01T23:29:42.662;2021-09-01T23:29:43.664;951194512;8382
2021-09-01T23:29:43.665;2021-09-01T23:29:51.656;449336931;8382
2021-09-01T23:29:51.657;2021-09-01T23:30:02.694;951194512;8382
2021-09-01T23:30:02.695;2021-09-01T23:30:16.685;449336931;8382
2021-09-01T23:30:16.686;2021-09-01T23:30:29.685;951194512;8382
2021-09-01T23:30:29.686;2021-09-01T23:33:20.261;449336931;8382
2021-09-01T23:33:20.262;2021-09-01T23:33:54.852;951194512;8382
2021-09-01T23:33:54.853;2021-09-01T23:34:08.845;802445233;8382
2021-09-01T23:34:08.846;2021-09-01T23:36:13.929;951194512;8382
2021-09-01T23:36:13.930;2021-09-01T23:36:58.474;954488082;8382
2021-09-01T23:36:58.475;2021-09-01T23:38:21.933;759233224;8382
2021-09-01T23:38:21.934;2021-09-01T23:38:23.914;349153711;8382
2021-09-01T23:38:23.915;2021-09-01T23:38:59.205;954488082;8382
2021-09-01T23:38:59.206;2021-09-01T23:39:00.205;951194512;8382
2021-09-01T23:39:00.206;2021-09-01T23:40:38.225;449336931;8382
2021-09-01T23:40:38.226;2021-09-01T23:40:46.225;951194512;8382
2021-09-01T23:40:46.226;2021-09-01T23:41:59.113;954488082;8382
2021-09-01T23:41:59.114;2021-09-01T23:42:01.104;951194512;8382
2021-09-01T23:42:01.105;2021-09-01T23:42:06.114;449336931;8382
2021-09-01T23:42:06.115;2021-09-01T23:42:07.141;951194512;8382
2021-09-01T23:42:07.142;2021-09-01T23:44:24.501;449336931;8382
2021-09-01T23:44:24.502;2021-09-01T23:44:25.502;951194512;8382
2021-09-01T23:44:25.503;2021-09-01T23:44:33.495;449336931;8382
2021-09-01T23:44:33.496;2021-09-01T23:44:56.324;951194512;8382
2021-09-01T23:44:56.325;2021-09-01T23:45:16.352;449336931;8382
2021-09-01T23:45:16.353;2021-09-01T23:45:20.461;951194512;8382
2021-09-01T23:45:20.462;2021-09-01T23:45:27.338;417507641;8382
2021-09-01T23:45:27.339;2021-09-01T23:45:57.264;919096629;8382
2021-09-01T23:45:57.265;2021-09-01T23:45:59.281;417507641;8382
2021-09-01T23:45:59.282;2021-09-01T23:46:02.066;919096629;8382
2021-09-01T23:46:02.067;2021-09-01T23:46:03.281;417507641;8382
2021-09-01T23:46:03.282;2021-09-01T23:46:04.285;951194512;8382
2021-09-01T23:46:04.286;2021-09-01T23:48:03.057;449336931;8382
2021-09-01T23:48:03.058;2021-09-01T23:48:29.025;951194512;8382
2021-09-01T23:48:29.026;2021-09-01T23:49:02.705;449336931;8382
2021-09-01T23:49:02.706;2021-09-01T23:50:21.806;951194512;8382
2021-09-01T23:50:21.807;2021-09-01T23:50:52.341;449336931;8382
2021-09-01T23:50:52.342;2021-09-01T23:51:10.745;951194512;8382
2021-09-01T23:51:10.746;2021-09-01T23:51:23.866;802445233;8382
2021-09-01T23:51:23.867;2021-09-01T23:52:18.591;954488082;8382
2021-09-01T23:52:18.592;2021-09-01T23:54:45.993;449336931;8382
2021-09-01T23:54:45.994;2021-09-01T23:54:58.013;951194512;8382
2021-09-01T23:54:58.014;2021-09-01T23:55:00.465;449336931;8382
2021-09-01T23:55:00.466;2021-09-01T23:55:06.005;951194512;8382
2021-09-01T23:55:06.006;2021-09-01T23:56:32.003;449336931;8382
2021-09-01T23:56:32.004;2021-09-01T23:57:00.062;951194512;8382
2021-09-01T23:57:00.063;2021-09-01T23:57:01.646;449336931;8382
2021-09-01T23:57:01.647;2021-09-01T23:57:08.054;951194512;8382
2021-09-01T23:57:08.055;2021-09-01T23:57:18.425;449336931;8382
2021-09-01T23:57:18.426;2021-09-01T23:57:27.853;951194512;8382
2021-09-01T23:57:27.854;2021-09-01T23:59:29.021;449336931;8382
2021-09-01T23:59:29.022;2021-09-02T00:00:17.021;951194512;8382
2021-09-02T00:00:17.022;2021-09-02T00:00:27.002;449336931;8382
2021-09-02T00:00:27.003;2021-09-02T00:00:28.024;951194512;8382
2021-09-02T00:00:28.025;2021-09-02T00:00:30.027;449336931;8382
2021-09-02T00:00:30.028;2021-09-02T00:00:33.241;951194512;8382
2021-09-02T00:00:33.242;2021-09-02T00:00:35.241;449336931;8382
2021-09-02T00:00:35.242;2021-09-02T00:00:36.248;951194512;8382
2021-09-02T00:00:36.249;2021-09-02T00:00:41.246;449336931;8382
2021-09-02T00:00:41.247;2021-09-02T00:00:42.465;951194512;8382
2021-09-02T00:00:42.466;2021-09-02T00:00:52.013;449336931;8382
2021-09-02T00:00:52.014;2021-09-02T00:00:53.245;951194512;8382
2021-09-02T00:00:53.246;2021-09-02T00:00:56.253;449336931;8382
2021-09-02T00:00:56.254;2021-09-02T00:00:58.245;951194512;8382
2021-09-02T00:00:58.246;2021-09-02T00:01:03.253;449336931;8382
2021-09-02T00:01:03.254;2021-09-02T00:01:04.253;951194512;8382
2021-09-02T00:01:04.254;2021-09-02T00:01:08.245;449336931;8382
2021-09-02T00:01:08.246;2021-09-02T00:01:09.253;951194512;8382
2021-09-02T00:01:09.254;2021-09-02T00:01:23.249;449336931;8382
2021-09-02T00:01:23.250;2021-09-02T00:01:25.226;951194512;8382
2021-09-02T00:01:25.227;2021-09-02T00:01:27.265;449336931;8382
2021-09-02T00:01:27.266;2021-09-02T00:01:29.025;951194512;8382
2021-09-02T00:01:29.026;2021-09-02T00:01:43.266;449336931;8382
2021-09-02T00:01:43.267;2021-09-02T00:01:44.273;951194512;8382
2021-09-02T00:01:44.274;2021-09-02T00:01:56.285;449336931;8382
2021-09-02T00:01:56.286;2021-09-02T00:01:59.233;951194512;8382
2021-09-02T00:01:59.234;2021-09-02T00:02:04.261;449336931;8382
2021-09-02T00:02:04.262;2021-09-02T00:02:12.541;951194512;8382
2021-09-02T00:02:12.542;2021-09-02T00:02:43.312;449336931;8382
2021-09-02T00:02:43.313;2021-09-02T00:02:45.326;759233224;8382
2021-09-02T00:02:45.327;2021-09-02T00:02:47.305;951194512;8382
2021-09-02T00:02:47.306;2021-09-02T00:02:57.311;449336931;8382
2021-09-02T00:02:57.312;2021-09-02T00:02:58.901;759233224;8382
2021-09-02T00:02:58.902;2021-09-02T00:03:00.032;797407997;8382
2021-09-02T00:03:00.033;2021-09-02T00:04:29.146;759233224;8382
2021-09-02T00:04:29.147;2021-09-02T00:04:32.038;859366599;8382
2021-09-02T00:04:32.039;2021-09-02T00:04:34.361;759233224;8382
2021-09-02T00:04:34.362;2021-09-02T00:04:37.335;859366599;8382
2021-09-02T00:04:37.336;2021-09-02T00:04:39.314;349153711;8382
2021-09-02T00:04:39.315;2021-09-02T00:04:41.343;870427147;8382
2021-09-02T00:04:41.344;2021-09-02T00:05:09.346;954488082;8382
2021-09-02T00:05:09.347;2021-09-02T00:05:16.343;951194512;8382
2021-09-02T00:05:16.344;2021-09-02T00:07:41.553;449336931;8382
2021-09-02T00:07:41.554;2021-09-02T00:07:46.541;951194512;8382
2021-09-02T00:07:46.542;2021-09-02T00:07:49.559;449336931;8382
2021-09-02T00:07:49.560;2021-09-02T00:07:50.566;951194512;8382
2021-09-02T00:07:50.567;2021-09-02T00:07:52.055;449336931;8382
2021-09-02T00:07:52.056;2021-09-02T00:08:21.398;951194512;8382
2021-09-02T00:08:21.399;2021-09-02T00:09:18.029;449336931;8382
2021-09-02T00:09:18.030;2021-09-02T00:09:21.394;129143027;8382
2021-09-02T00:09:21.395;2021-09-02T00:09:32.403;449336931;8382
2021-09-02T00:09:32.404;2021-09-02T00:09:39.565;129143027;8382
2021-09-02T00:09:39.566;2021-09-02T00:15:22.773;759233224;8382
2021-09-02T00:15:22.774;2021-09-02T00:15:47.733;129143027;8382
2021-09-02T00:15:47.734;2021-09-02T00:15:48.733;759233224;8382
2021-09-02T00:15:48.734;2021-09-02T00:15:56.753;129143027;8382
2021-09-02T00:15:56.754;2021-09-02T00:15:59.754;954488082;8382
2021-09-02T00:15:59.755;2021-09-02T00:16:05.743;951194512;8382
2021-09-02T00:16:05.744;2021-09-02T00:16:13.746;449336931;8382
2021-09-02T00:16:13.747;2021-09-02T00:16:23.732;951194512;8382
2021-09-02T00:16:23.733;2021-09-02T00:16:31.742;449336931;8382
2021-09-02T00:16:31.743;2021-09-02T00:16:34.733;951194512;8382
2021-09-02T00:16:34.734;2021-09-02T00:16:36.742;449336931;8382
2021-09-02T00:16:36.743;2021-09-02T00:16:37.743;951194512;8382
2021-09-02T00:16:37.744;2021-09-02T00:16:39.754;449336931;8382
2021-09-02T00:16:39.755;2021-09-02T00:16:42.734;951194512;8382
2021-09-02T00:16:42.735;2021-09-02T00:16:46.738;449336931;8382
2021-09-02T00:16:46.739;2021-09-02T00:16:47.745;951194512;8382
2021-09-02T00:16:47.746;2021-09-02T00:18:33.717;449336931;8382
2021-09-02T00:18:33.718;2021-09-02T00:18:47.813;951194512;8382
2021-09-02T00:18:47.814;2021-09-02T00:18:53.738;449336931;8382
2021-09-02T00:18:53.739;2021-09-02T00:18:58.825;951194512;8382
2021-09-02T00:18:58.826;2021-09-02T00:19:40.079;954488082;8382
2021-09-02T00:19:40.080;2021-09-02T00:20:39.029;759233224;8382
2021-09-02T00:20:39.030;2021-09-02T00:20:44.914;349153711;8382
2021-09-02T00:20:44.915;2021-09-02T00:20:49.846;954488082;8382
2021-09-02T00:20:49.847;2021-09-02T00:21:11.886;449336931;8382
2021-09-02T00:21:11.887;2021-09-02T00:21:13.893;129143027;8382
2021-09-02T00:21:13.894;2021-09-02T00:22:36.723;449336931;8382
2021-09-02T00:22:36.724;2021-09-02T00:23:07.113;951194512;8382
2021-09-02T00:23:07.114;2021-09-02T00:23:13.113;802445233;8382
2021-09-02T00:23:13.114;2021-09-02T00:23:35.114;951194512;8382
2021-09-02T00:23:35.115;2021-09-02T00:24:42.105;954488082;8382
2021-09-02T00:24:42.106;2021-09-02T00:26:02.173;951194512;8382
2021-09-02T00:26:02.174;2021-09-02T00:26:44.013;802445233;8382
2021-09-02T00:26:44.014;2021-09-02T00:27:26.186;951194512;8382
2021-09-02T00:27:26.187;2021-09-02T00:28:11.129;449336931;8382
2021-09-02T00:28:11.130;2021-09-02T00:28:22.191;129143027;8382
2021-09-02T00:28:22.192;2021-09-02T00:28:27.105;802445233;8382
2021-09-02T00:28:27.106;2021-09-02T00:28:44.105;951194512;8382
2021-09-02T00:28:44.106;2021-09-02T00:28:48.779;802445233;8382
2021-09-02T00:28:48.780;2021-09-02T00:30:11.769;951194512;8382
2021-09-02T00:30:11.770;2021-09-02T00:31:21.019;802445233;8382
2021-09-02T00:31:21.020;2021-09-02T00:31:23.174;954488082;8382
2021-09-02T00:31:23.175;2021-09-02T00:31:27.195;802445233;8382
2021-09-02T00:31:27.196;2021-09-02T00:31:29.343;954488082;8382
2021-09-02T00:31:29.344;2021-09-02T00:31:45.184;802445233;8382
2021-09-02T00:31:45.185;2021-09-02T00:31:46.186;954488082;8382
2021-09-02T00:31:46.187;2021-09-02T00:31:53.133;802445233;8382
2021-09-02T00:31:53.134;2021-09-02T00:31:55.363;954488082;8382
2021-09-02T00:31:55.364;2021-09-02T00:32:10.208;802445233;8382
2021-09-02T00:32:10.209;2021-09-02T00:32:21.357;954488082;8382
2021-09-02T00:32:21.358;2021-09-02T00:32:32.545;802445233;8382
2021-09-02T00:32:32.546;2021-09-02T00:32:34.194;954488082;8382
2021-09-02T00:32:34.195;2021-09-02T00:32:35.401;802445233;8382
2021-09-02T00:32:35.402;2021-09-02T00:32:41.505;954488082;8382
2021-09-02T00:32:41.506;2021-09-02T00:32:45.186;951194512;8382
2021-09-02T00:32:45.187;2021-09-02T00:32:50.505;802445233;8382
2021-09-02T00:32:50.506;2021-09-02T00:33:15.182;954488082;8382
2021-09-02T00:33:15.183;2021-09-02T00:33:16.194;802445233;8382
2021-09-02T00:33:16.195;2021-09-02T00:33:19.993;954488082;8382
2021-09-02T00:33:19.994;2021-09-02T00:33:24.193;802445233;8382
2021-09-02T00:33:24.194;2021-09-02T00:33:25.211;954488082;8382
2021-09-02T00:33:25.212;2021-09-02T00:33:27.532;802445233;8382
2021-09-02T00:33:27.533;2021-09-02T00:33:30.223;954488082;8382
2021-09-02T00:33:30.224;2021-09-02T00:34:55.566;802445233;8382
2021-09-02T00:34:55.567;2021-09-02T00:34:57.582;954488082;8382
2021-09-02T00:34:57.583;2021-09-02T00:37:20.577;802445233;8382
2021-09-02T00:37:20.578;2021-09-02T00:37:22.549;954488082;8382
2021-09-02T00:37:22.550;2021-09-02T00:37:51.561;802445233;8382
2021-09-02T00:37:51.562;2021-09-02T00:37:58.542;954488082;8382
2021-09-02T00:37:58.543;2021-09-02T00:38:05.386;802445233;8382
2021-09-02T00:38:05.387;2021-09-02T00:40:56.814;951194512;8382
2021-09-02T00:40:56.815;2021-09-02T00:41:14.794;954488082;8382
2021-09-02T00:41:14.795;2021-09-02T00:41:16.081;802445233;8382
2021-09-02T00:41:16.082;2021-09-02T00:41:21.563;954488082;8382
2021-09-02T00:41:21.564;2021-09-02T00:42:18.835;802445233;8382
